step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
229,CASH_IN,10629.859282316645,C0009378,71348.38782612905,60718.528543812405,M0009378,46238.00607161175,56867.8653539284,0,0
344,CASH_IN,4202.766983860659,C0009379,67031.6580352311,62828.89105137044,M0009379,30967.718013612357,35170.48499747302,0,0
80,DEBIT,131.06337920654843,C0009380,3064.9328449777304,2933.869465771182,M0009380,83761.37039750985,83892.4337767164,0,0
353,TRANSFER,1227.1075661274538,C0009381,18431.963563871068,17204.855997743613,M0009381,90359.86711203711,91586.97467816457,0,0
396,CASH_OUT,2885.4426900305502,C0009382,96262.44602370099,93377.00333367044,M0009382,97791.87363071488,100677.31632074543,0,0
290,CASH_OUT,4428.579954626483,C0009383,45437.12497901877,41008.54502439229,M0009383,98120.899609396,102549.47956402249,0,0
455,PAYMENT,3428.6372991695484,C0009384,78139.3230224238,74710.68572325425,M0009384,98042.36260839613,101470.99990756568,0,0
671,CASH_IN,12376.725323598064,C0009385,38932.52262224234,26555.797298644273,M0009385,71195.89144237278,83572.61676597084,0,0
128,CASH_IN,13954.68545577514,C0009386,76432.28771431721,62477.60225854207,M0009386,56265.29021302534,70219.97566880049,0,0
702,PAYMENT,566.6972170436838,C0009387,11921.256810551105,11354.559593507422,M0009387,17234.446381666436,17801.14359871012,0,0
543,TRANSFER,744.7678307858212,C0009388,4212.801962729762,3468.0341319439403,M0009388,76706.31790430608,77451.0857350919,0,0
359,CASH_OUT,2216.262560113044,C0009389,46617.65715206185,44401.39459194881,M0009389,73488.01466974444,75704.27722985749,0,0
527,DEBIT,2734.2927596842633,C0009390,59164.6196724495,56430.32691276524,M0009390,84240.21577026167,86974.50852994593,0,0
313,TRANSFER,4410.252057590584,C0009391,32370.189130644132,27959.93707305355,M0009391,46245.10754956477,50655.35960715535,0,0
75,CASH_IN,7417.54626401215,C0009392,71600.46279797783,64182.91653396568,M0009392,89242.14582303692,96659.69208704907,0,0
546,PAYMENT,729.5684350536419,C0009393,49581.96488872841,48852.39645367477,M0009393,71867.43449141149,72597.00292646514,0,0
196,CASH_OUT,8113.62133411361,C0009394,92831.68475434426,84718.06342023064,M0009394,17112.533774880532,25226.155108994142,0,0
29,PAYMENT,4708.405705742531,C0009395,8499.05174802289,3790.6460422803593,M0009395,20690.35169296971,25398.75739871224,0,0
706,CASH_IN,19786.268518783378,C0009396,6656.836440108005,0.0,M0009396,81426.55210353152,101212.8206223149,0,0
16,PAYMENT,5265.819625963798,C0009397,90512.1852246986,85246.3655987348,M0009397,42569.34085604695,47835.160482010746,0,0
423,CASH_OUT,6295.5164626484775,C0009398,66910.71328074089,60615.196818092416,M0009398,24901.294664394878,31196.811127043355,0,0
589,PAYMENT,1085.8624829932642,C0009399,67111.82881315381,66025.96633016055,M0009399,42257.65007021793,43343.5125532112,0,0
593,CASH_OUT,7323.700755506541,C0009400,2755.5222280766125,0.0,M0009400,16137.773368411068,23461.474123917607,0,0
405,PAYMENT,412.9214696304389,C0009401,93767.52254885982,93354.60107922938,M0009401,89173.66795595415,89586.58942558459,0,0
636,PAYMENT,5343.28388662314,C0009402,77182.5055930466,71839.22170642347,M0009402,7153.941547519871,12497.22543414301,0,0
531,CASH_OUT,285.8839404192478,C0009403,76431.48178063471,76145.59784021546,M0009403,35324.15152268374,35610.035463102984,0,0
614,PAYMENT,612.1141592799772,C0009404,91192.96413470435,90580.84997542437,M0009404,55692.87593059883,56304.990089878804,0,0
77,TRANSFER,570.6962047653732,C0009405,57815.31660903076,57244.620404265384,M0009405,87364.56258451214,87935.25878927752,0,0
229,DEBIT,269.55762018875305,C0009406,39466.63905638063,39197.081436191875,M0009406,78154.88889399258,78424.44651418134,0,0
297,TRANSFER,1936.6938142481195,C0009407,48067.91685855005,46131.223044301936,M0009407,2242.358404682543,4179.052218930663,0,0
510,DEBIT,25882.67427736514,C0009408,77724.07033171559,51841.39605435045,M0009408,82524.81427293415,108407.48855029928,0,0
715,TRANSFER,2140.2821697914096,C0009409,76872.99825138519,74732.71608159378,M0009409,63812.00658802416,65952.28875781556,0,0
573,DEBIT,7151.77282615022,C0009410,60958.662142773544,53806.889316623325,M0009410,13334.83983177921,20486.61265792943,0,0
538,PAYMENT,709.6442833736803,C0009411,21808.03599597512,21098.39171260144,M0009411,61747.755938350325,62457.400221724005,0,0
583,CASH_OUT,3030.1806117932647,C0009412,81888.40913470351,78858.22852291024,M0009412,81789.4217387527,84819.60235054596,0,0
615,CASH_OUT,1023.5465268505393,C0009413,64724.156821019664,63700.61029416913,M0009413,60211.18706837605,61234.733595226586,0,0
326,CASH_IN,1066.5674385459943,C0009414,22126.202089490922,21059.63465094493,M0009414,99914.67456358719,100981.2420021332,0,0
363,DEBIT,525.0808557228966,C0009415,48064.44497573371,47539.36412001082,M0009415,50700.342163363086,51225.42301908598,0,0
669,CASH_IN,2828.5579874327564,C0009416,99720.63307478579,96892.07508735303,M0009416,67313.10799790989,70141.66598534264,0,0
359,CASH_IN,392.7000072334646,C0009417,32837.98390803967,32445.283900806207,M0009417,7037.351298287109,7430.051305520574,0,0
706,DEBIT,12029.258808936675,C0009418,11656.06147708509,0.0,M0009418,81319.81726870983,93349.0760776465,0,0
324,CASH_OUT,2970.133360723397,C0009419,2166.741718416798,0.0,M0009419,62410.30237307992,65380.435733803315,0,0
698,DEBIT,9118.298823563435,C0009420,18463.23571604296,9344.936892479525,M0009420,56124.280402092096,65242.57922565553,0,0
326,PAYMENT,19427.988670257993,C0009421,18696.63060637129,0.0,M0009421,70880.87109763197,90308.85976788997,0,0
625,CASH_IN,5662.590942080282,C0009422,85806.84448663155,80144.25354455128,M0009422,56050.97618211887,61713.56712419915,0,0
165,CASH_IN,11589.039731259387,C0009423,15615.474919750626,4026.4351884912394,M0009423,76645.14151531285,88234.18124657223,0,0
573,DEBIT,727.2537076560993,C0009424,86265.09418784305,85537.84048018695,M0009424,58351.559347247894,59078.81305490399,0,0
604,CASH_IN,8859.597326752995,C0009425,8671.650844313961,0.0,M0009425,52005.38328145386,60864.98060820685,0,0
455,CASH_OUT,1581.8985826908538,C0009426,90664.42998506337,89082.53140237252,M0009426,13501.948472168711,15083.847054859565,0,0
153,CASH_IN,3198.96143265081,C0009427,25635.350192133745,22436.388759482936,M0009427,47183.07642132507,50382.03785397588,0,0
737,DEBIT,5200.528116142831,C0009428,61149.806199020306,55949.27808287748,M0009428,53823.46617357625,59023.99428971908,0,0
127,CASH_OUT,11693.320544084496,C0009429,15972.718477881199,4279.397933796703,M0009429,62457.379843978,74150.7003880625,0,0
193,CASH_OUT,12095.246296004041,C0009430,39005.56316736065,26910.316871356605,M0009430,45589.21633363354,57684.462629637586,0,0
627,CASH_IN,483.11828446918696,C0009431,8576.780468344947,8093.66218387576,M0009431,14664.3441145776,15147.462399046786,0,0
530,DEBIT,2267.152536914272,C0009432,57952.82042568424,55685.66788876997,M0009432,15036.262094900665,17303.414631814936,0,0
10,CASH_IN,7879.416266128509,C0009433,34587.748652818795,26708.332386690287,M0009433,72098.77495247443,79978.19121860294,0,0
92,PAYMENT,6072.757631619811,C0009434,85215.00836121598,79142.25072959617,M0009434,66144.72488754823,72217.48251916804,0,0
139,PAYMENT,133.52947014202928,C0009435,18181.647829922775,18048.118359780747,M0009435,25949.93214916389,26083.46161930592,0,0
481,CASH_OUT,2988.1796962760095,C0009436,27998.806442131176,25010.626745855167,M0009436,44585.75945775174,47573.93915402775,0,0
449,CASH_IN,8837.864536672883,C0009437,17725.467737729352,8887.603201056469,M0009437,30695.768250750356,39533.63278742324,0,0
333,PAYMENT,6691.035311584156,C0009438,56382.278023603016,49691.24271201886,M0009438,18102.28566124359,24793.320972827747,0,0
340,TRANSFER,2653.8645424475003,C0009439,11174.718376248715,8520.853833801215,M0009439,32616.357824831775,35270.222367279275,0,0
52,PAYMENT,6643.168233819681,C0009440,18935.700526085486,12292.532292265805,M0009440,26268.906752622268,32912.07498644195,0,0
707,CASH_IN,4006.008933854635,C0009441,67848.9943442012,63842.98541034656,M0009441,8242.762007591176,12248.770941445811,0,0
466,CASH_IN,12187.959185260137,C0009442,7441.452653594016,0.0,M0009442,50448.65726723269,62636.616452492824,0,0
718,PAYMENT,4423.07830885691,C0009443,74316.36720944796,69893.28890059104,M0009443,45088.40530000871,49511.483608865616,0,0
475,CASH_IN,2560.250021690053,C0009444,10433.348908441365,7873.0988867513115,M0009444,71460.83300283989,74021.08302452994,0,0
401,CASH_IN,9935.975691088785,C0009445,58548.87595838042,48612.90026729164,M0009445,62030.56685952147,71966.54255061025,0,0
439,TRANSFER,255.77621593602163,C0009446,99780.94555829484,99525.16934235881,M0009446,34337.81745449256,34593.59367042858,0,0
605,CASH_OUT,11538.523058851708,C0009447,17389.29067890006,5850.767620048351,M0009447,49630.420105481055,61168.94316433276,0,0
657,CASH_IN,5959.345329948803,C0009448,26108.631866631436,20149.286536682634,M0009448,53608.311319590954,59567.65664953976,0,0
598,DEBIT,14117.798589094004,C0009449,89842.66539890527,75724.86680981127,M0009449,91754.86076365868,105872.65935275269,0,0
509,CASH_OUT,1441.777289804325,C0009450,62628.653450427184,61186.87616062286,M0009450,98169.43422667199,99611.21151647631,0,0
153,CASH_OUT,5935.928573759481,C0009451,49253.12988043108,43317.201306671595,M0009451,81554.28014951247,87490.20872327195,0,0
514,DEBIT,8289.551391816072,C0009452,56270.509727003635,47980.95833518756,M0009452,56210.455212996116,64500.00660481219,0,0
503,PAYMENT,6055.030396029963,C0009453,29549.534463832217,23494.504067802252,M0009453,92810.68426342042,98865.71465945039,0,0
676,TRANSFER,1180.7241536076942,C0009454,85532.17819519134,84351.45404158365,M0009454,17811.271846999654,18991.99600060735,0,0
6,CASH_IN,1611.985761468182,C0009455,74526.90250335287,72914.91674188469,M0009455,69649.60796411477,71261.59372558295,0,0
500,PAYMENT,4182.113448645774,C0009456,64246.64323339154,60064.52978474577,M0009456,46046.771642912456,50228.88509155823,0,0
661,DEBIT,2959.731947079091,C0009457,93174.25982271347,90214.52787563438,M0009457,14474.892324298049,17434.62427137714,0,0
717,TRANSFER,6642.338856219696,C0009458,57811.086054267544,51168.747198047844,M0009458,7520.9987168001535,14163.33757301985,0,0
118,TRANSFER,2379.5185343453836,C0009459,51187.71085453167,48808.19232018629,M0009459,48074.18370553219,50453.70223987757,0,0
485,TRANSFER,9812.045826834154,C0009460,97569.34023340081,87757.29440656665,M0009460,23896.92039659901,33708.96622343316,0,0
601,DEBIT,2827.4686905050085,C0009461,20601.411326638663,17773.942636133655,M0009461,25050.62587698028,27878.09456748529,0,0
666,PAYMENT,204.32498094694537,C0009462,14196.81731977046,13992.492338823515,M0009462,32021.688733858213,32226.013714805158,0,0
679,CASH_IN,87.5829982612884,C0009463,16228.286953378345,16140.703955117056,M0009463,71836.42189142949,71924.00488969078,0,0
468,TRANSFER,5202.791349541107,C0009464,98944.20080161959,93741.40945207849,M0009464,16408.96015540829,21611.751504949396,0,0
161,TRANSFER,3888.6597202334333,C0009465,65225.105489769434,61336.445769536,M0009465,71755.58856577387,75644.2482860073,0,0
270,PAYMENT,3912.566384336726,C0009466,30592.288188151317,26679.72180381459,M0009466,78270.99270346382,82183.55908780055,0,0
56,TRANSFER,7803.453413275622,C0009467,24897.780434935557,17094.327021659934,M0009467,59448.009634618604,67251.46304789423,0,0
228,TRANSFER,2355.7833458219648,C0009468,5663.859009067185,3308.0756632452203,M0009468,24755.752861906298,27111.536207728263,0,0
149,DEBIT,26959.84197201558,C0009469,13194.732870400761,0.0,M0009469,5153.252823419619,32113.094795435198,0,0
46,CASH_OUT,14550.535173286646,C0009470,90817.25813367865,76266.72296039201,M0009470,40794.511159995,55345.04633328165,0,0
144,PAYMENT,65.23251941656619,C0009471,74734.10607195897,74668.87355254241,M0009471,84744.52208990105,84809.7546093176,0,0
632,PAYMENT,11304.470254565478,C0009472,94155.97345039967,82851.5031958342,M0009472,10187.02670955942,21491.496964124897,0,0
340,PAYMENT,5705.767087299203,C0009473,42373.09364552088,36667.32655822168,M0009473,74483.07712388369,80188.84421118289,0,0
413,DEBIT,3486.6830882064996,C0009474,60123.72460612102,56637.04151791452,M0009474,46788.980798621335,50275.66388682783,0,0
732,DEBIT,4370.3183137969845,C0009475,48367.12589989905,43996.80758610207,M0009475,89883.30745377751,94253.6257675745,0,0
520,CASH_IN,9221.289445258903,C0009476,88138.539648782,78917.25020352309,M0009476,35619.80987075799,44841.099316016895,0,0
344,DEBIT,15083.491878571584,C0009477,99138.18871728131,84054.69683870973,M0009477,70474.88322642134,85558.37510499293,0,0
387,PAYMENT,4108.695388575264,C0009478,93277.52076503694,89168.82537646168,M0009478,74011.9376453814,78120.63303395666,0,0
473,CASH_IN,1000.1355791722679,C0009479,59805.58477826199,58805.44919908972,M0009479,19874.171297620123,20874.30687679239,0,0
275,CASH_OUT,5104.840513285499,C0009480,6180.197718822167,1075.3572055366685,M0009480,15814.692574283661,20919.533087569158,0,0
353,TRANSFER,396.4010709994003,C0009481,61752.66130221466,61356.26023121526,M0009481,9273.114720716923,9669.515791716323,0,0
66,TRANSFER,5041.190492868778,C0009482,9704.742153111589,4663.551660242811,M0009482,70158.23433276676,75199.42482563553,0,0
79,CASH_IN,8267.257330296696,C0009483,13882.147363569919,5614.890033273223,M0009483,54815.045468018085,63082.30279831478,0,0
598,CASH_OUT,2179.6069116396397,C0009484,19134.4698189135,16954.862907273862,M0009484,8671.87725435723,10851.48416599687,0,0
636,TRANSFER,369.22539493980514,C0009485,36349.3421054757,35980.11671053589,M0009485,30833.41509002835,31202.640484968153,0,0
202,CASH_IN,5891.949744058957,C0009486,59178.64836504954,53286.69862099059,M0009486,14234.641938217917,20126.591682276874,0,0
662,DEBIT,2072.4945780130415,C0009487,33355.3674173738,31282.872839360763,M0009487,9268.102308636728,11340.59688664977,0,0
558,PAYMENT,1432.391665387726,C0009488,45226.71073360326,43794.31906821553,M0009488,29877.116460423447,31309.508125811175,0,0
113,CASH_OUT,5842.7348577603225,C0009489,4728.903308493426,0.0,M0009489,9629.601201627203,15472.336059387526,0,0
91,TRANSFER,17464.338339569756,C0009490,61975.78007244221,44511.44173287245,M0009490,26018.600127837664,43482.938467407424,0,0
141,PAYMENT,6838.7837941476,C0009491,65703.1765505942,58864.3927564466,M0009491,55271.91665234982,62110.70044649742,0,0
289,CASH_IN,3379.976007408223,C0009492,9939.014804994806,6559.038797586583,M0009492,56090.42067364231,59470.39668105053,0,0
730,TRANSFER,4587.841768729396,C0009493,78511.71559931978,73923.87383059038,M0009493,16800.23008633803,21388.071855067425,0,0
589,PAYMENT,767.381503693573,C0009494,64745.95576619854,63978.57426250497,M0009494,19101.351924154886,19868.73342784846,0,0
411,DEBIT,8388.939391078457,C0009495,48972.942928136334,40584.00353705788,M0009495,85497.15679886872,93886.09618994717,0,0
377,CASH_OUT,4635.431608259254,C0009496,55285.987418154604,50650.55580989535,M0009496,16693.48987269328,21328.921480952537,0,0
384,CASH_IN,16882.09430254439,C0009497,50304.57345527957,33422.47915273518,M0009497,4574.146676801183,21456.240979345574,0,0
152,TRANSFER,19432.59709418367,C0009498,5379.294372773402,0.0,M0009498,24482.085016718724,43914.682110902395,0,0
627,DEBIT,2189.3219024426676,C0009499,73514.94609308837,71325.6241906457,M0009499,57642.64018611255,59831.962088555214,0,0
319,CASH_OUT,22347.05317456014,C0009500,51181.06368805368,28834.010513493537,M0009500,722.4464694527866,23069.499644012925,0,0
369,CASH_OUT,15713.455992749756,C0009501,17282.385349695818,1568.9293569460624,M0009501,98498.70694213775,114212.16293488751,0,0
606,DEBIT,5105.922946129763,C0009502,68073.08537467995,62967.16242855019,M0009502,23038.961052147642,28144.883998277404,0,0
560,TRANSFER,2028.3088506680363,C0009503,69506.5606062055,67478.25175553747,M0009503,23811.75283958956,25840.061690257597,0,0
703,CASH_OUT,6998.726518961357,C0009504,21349.54694128566,14350.820422324301,M0009504,73861.74997068664,80860.47648964799,0,0
462,CASH_IN,1582.0351008787434,C0009505,79649.50727244432,78067.47217156558,M0009505,24817.90868147754,26399.943782356284,0,0
12,PAYMENT,4969.152307197532,C0009506,45650.47258810149,40681.32028090396,M0009506,39615.137574313754,44584.289881511286,0,0
156,CASH_IN,124.44392987832491,C0009507,18060.961250705754,17936.51732082743,M0009507,54391.86886472361,54516.31279460194,0,0
684,CASH_OUT,4952.1465528836,C0009508,65762.0003313039,60809.85377842031,M0009508,2187.2471853927823,7139.393738276382,0,0
477,PAYMENT,15142.133260461042,C0009509,59672.69645343475,44530.56319297371,M0009509,83729.26261517838,98871.39587563941,0,0
401,DEBIT,1340.332232844873,C0009510,17040.632582345494,15700.30034950062,M0009510,51205.077847959976,52545.410080804846,0,0
177,PAYMENT,7529.433614204683,C0009511,87234.88997776678,79705.4563635621,M0009511,31291.897897888466,38821.33151209315,0,0
341,PAYMENT,1736.6193655448153,C0009512,85453.43327063721,83716.8139050924,M0009512,39978.662791044095,41715.28215658891,0,0
57,PAYMENT,6152.435249527649,C0009513,83624.45878560428,77472.02353607662,M0009513,5582.47222476751,11734.90747429516,0,0
448,CASH_OUT,6019.403540726687,C0009514,39922.78589631012,33903.38235558343,M0009514,71798.1103246209,77817.51386534759,0,0
203,TRANSFER,1021.227140837613,C0009515,82462.27747563402,81441.05033479641,M0009515,53950.439891423186,54971.6670322608,0,0
697,CASH_OUT,4545.6808150087545,C0009516,84479.53083813706,79933.8500231283,M0009516,91399.14413211013,95944.82494711889,0,0
633,TRANSFER,9800.97178053897,C0009517,99654.02721123013,89853.05543069117,M0009517,46418.68399299827,56219.65577353723,0,0
738,DEBIT,2410.648828311676,C0009518,95760.46181736485,93349.81298905317,M0009518,82840.15316940652,85250.8019977182,0,0
202,DEBIT,6194.1490848026115,C0009519,38284.73350377043,32090.58441896782,M0009519,18832.85443001378,25027.00351481639,0,0
330,DEBIT,5610.889474575022,C0009520,19820.42498305243,14209.53550847741,M0009520,5650.936534773732,11261.826009348755,0,0
363,DEBIT,1488.7563306350032,C0009521,29246.239285637577,27757.482955002575,M0009521,94844.01237644427,96332.76870707927,0,0
454,DEBIT,12544.5764085532,C0009522,49478.12266658926,36933.54625803606,M0009522,25695.808716760293,38240.38512531349,0,0
356,CASH_IN,4144.9729410043265,C0009523,80545.76338571121,76400.79044470689,M0009523,83358.3724899347,87503.34543093902,0,0
216,CASH_OUT,2194.7939831753674,C0009524,72298.4055726095,70103.61158943413,M0009524,25733.37201392044,27928.16599709581,0,0
555,TRANSFER,897.777184382378,C0009525,78771.27588113611,77873.49869675374,M0009525,15584.169511843293,16481.94669622567,0,0
23,DEBIT,3207.124239100368,C0009526,37992.63729886021,34785.51305975984,M0009526,73253.08946541129,76460.21370451165,0,0
155,CASH_IN,6548.767743220628,C0009527,24690.4644282953,18141.696685074672,M0009527,77840.61300900464,84389.38075222526,0,0
186,CASH_IN,4886.049318167864,C0009528,2412.9673718459753,0.0,M0009528,84361.27355903988,89247.32287720774,0,0
249,CASH_IN,6492.380140834763,C0009529,62618.36220788284,56125.98206704808,M0009529,86486.86826442626,92979.24840526102,0,0
134,CASH_OUT,7845.338154813342,C0009530,79503.77358331255,71658.4354284992,M0009530,48313.119423677774,56158.457578491114,0,0
321,DEBIT,2908.07166339066,C0009531,88914.04940900825,86005.9777456176,M0009531,40021.689149815444,42929.76081320611,0,0
390,CASH_IN,3671.5772587216034,C0009532,47623.78833513903,43952.21107641742,M0009532,75096.8966339995,78768.4738927211,0,0
434,CASH_IN,21496.56330453573,C0009533,92764.57782072546,71268.01451618972,M0009533,56938.6311822036,78435.19448673933,0,0
22,DEBIT,17218.13393388475,C0009534,20241.20616323586,3023.07222935111,M0009534,96528.41479552208,113746.54872940683,0,0
600,CASH_OUT,2679.154366759664,C0009535,51437.81231445309,48758.65794769343,M0009535,37583.60113192392,40262.75549868358,0,0
665,CASH_IN,5778.763603687108,C0009536,21376.77448698141,15598.0108832943,M0009536,4287.553085702667,10066.316689389776,0,0
125,TRANSFER,1557.075280074034,C0009537,18807.5512585967,17250.475978522667,M0009537,58930.457272545944,60487.53255261998,0,0
79,PAYMENT,828.4877954659753,C0009538,95338.81320023518,94510.3254047692,M0009538,35346.95989991382,36175.44769537979,0,0
51,PAYMENT,7313.744061644479,C0009539,81774.06887300978,74460.3248113653,M0009539,34267.36735947042,41581.1114211149,0,0
728,PAYMENT,2865.1008655921896,C0009540,1179.9896441264557,0.0,M0009540,56451.90782981103,59317.00869540322,0,0
176,CASH_OUT,974.3162016348839,C0009541,26851.299513845694,25876.98331221081,M0009541,92178.12915786589,93152.44535950077,0,0
253,CASH_IN,7111.637608831469,C0009542,20513.52510537229,13401.887496540821,M0009542,26695.828054685033,33807.4656635165,0,0
246,PAYMENT,12335.551332625295,C0009543,14713.418014459256,2377.8666818339607,M0009543,37959.33745274728,50294.888785372576,0,0
739,PAYMENT,13535.76555237207,C0009544,69741.24293646426,56205.47738409219,M0009544,89124.96502376169,102660.73057613376,0,0
106,DEBIT,4535.833767010882,C0009545,56683.78313354667,52147.94936653579,M0009545,89521.913570646,94057.74733765688,0,0
193,CASH_IN,3266.182844273126,C0009546,45393.457075011065,42127.27423073794,M0009546,23458.906979362826,26725.089823635954,0,0
316,CASH_IN,764.9784879910084,C0009547,18949.705843981425,18184.727355990417,M0009547,70633.05872191631,71398.03720990733,0,0
302,DEBIT,7870.107812746288,C0009548,27761.805628165657,19891.69781541937,M0009548,41556.09432159137,49426.20213433766,0,0
548,CASH_IN,14531.574575495391,C0009549,35610.10490245929,21078.530326963897,M0009549,93600.05533062015,108131.62990611554,0,0
716,TRANSFER,11011.907871866943,C0009550,78548.26858323044,67536.3607113635,M0009550,73224.53114372594,84236.43901559288,0,0
268,CASH_OUT,6967.268731080879,C0009551,98918.94335735694,91951.67462627606,M0009551,49435.327534116645,56402.59626519752,0,0
170,DEBIT,22.896658718571235,C0009552,18397.70546762698,18374.80880890841,M0009552,81741.13488016427,81764.03153888285,0,0
551,PAYMENT,2619.1395634898413,C0009553,34152.26688933034,31533.1273258405,M0009553,99787.85389353248,102406.99345702231,0,0
455,CASH_IN,2644.219678964839,C0009554,28020.15465446124,25375.9349754964,M0009554,44704.33057963775,47348.55025860259,0,0
651,TRANSFER,11238.980643517769,C0009555,4406.73945922756,0.0,M0009555,37351.24070664491,48590.221350162676,0,0
292,TRANSFER,339.5247295295952,C0009556,21921.885693465538,21582.360963935942,M0009556,60703.60988048664,61043.13461001623,0,0
564,CASH_OUT,3788.1360784464987,C0009557,90161.39433848065,86373.25826003416,M0009557,68308.24700903476,72096.38308748126,0,0
141,TRANSFER,731.6904118981946,C0009558,84285.81788723964,83554.12747534145,M0009558,70444.8524095522,71176.54282145039,0,0
146,CASH_IN,5427.896653138262,C0009559,16759.731511475627,11331.834858337366,M0009559,47358.28996422903,52786.18661736729,0,0
425,CASH_IN,7857.231314095074,C0009560,36616.301261629036,28759.069947533964,M0009560,33229.27818871408,41086.50950280915,0,0
314,TRANSFER,5135.541830155883,C0009561,31080.305527196073,25944.76369704019,M0009561,82192.47471818465,87328.01654834053,0,0
184,CASH_IN,7913.618212162389,C0009562,14774.080805415646,6860.462593253257,M0009562,95826.03084118108,103739.64905334347,0,0
664,CASH_IN,4676.046546369594,C0009563,62220.82096378274,57544.774417413144,M0009563,86398.18533042556,91074.23187679515,0,0
713,PAYMENT,1052.6121099821341,C0009564,55729.77603652867,54677.163926546535,M0009564,68235.42265609349,69288.03476607562,0,0
128,DEBIT,2411.7052641947075,C0009565,42699.133273837164,40287.428009642455,M0009565,36015.011710115905,38426.71697431061,0,0
287,CASH_IN,15717.5451069146,C0009566,85549.83281082207,69832.28770390747,M0009566,62248.312578310324,77965.85768522492,0,0
253,CASH_IN,1699.6153088228118,C0009567,61971.13400129075,60271.518692467944,M0009567,10116.00635049158,11815.62165931439,0,0
700,CASH_OUT,324.62569539448435,C0009568,25927.368256740647,25602.742561346164,M0009568,53391.29727920272,53715.922974597204,0,0
386,DEBIT,2429.2829290008326,C0009569,37370.473719986876,34941.190790986046,M0009569,78121.72004230677,80551.00297130761,0,0
230,DEBIT,2280.954282460903,C0009570,15015.67297831331,12734.718695852407,M0009570,25105.91468036706,27386.86896282796,0,0
271,DEBIT,3177.305567240196,C0009571,59137.32731101639,55960.02174377619,M0009571,50153.42689658624,53330.73246382644,0,0
415,TRANSFER,4108.351927946947,C0009572,58662.90879706143,54554.55686911448,M0009572,7327.42464147873,11435.776569425678,0,0
198,PAYMENT,24413.3655490945,C0009573,87018.36859724013,62605.003048145634,M0009573,83849.69703289348,108263.06258198798,0,0
323,PAYMENT,7057.731465314214,C0009574,85581.67010420124,78523.93863888703,M0009574,35023.19704395954,42080.928509273755,0,0
56,CASH_OUT,182.75337852949013,C0009575,83694.20334599477,83511.44996746528,M0009575,58220.78684269565,58403.540221225136,0,0
203,DEBIT,6236.356122433567,C0009576,54895.23197015302,48658.87584771946,M0009576,37853.48400495605,44089.840127389616,0,0
621,DEBIT,8692.944519818235,C0009577,65201.981075744334,56509.0365559261,M0009577,59760.03664322449,68452.98116304273,0,0
628,CASH_IN,11299.10040323109,C0009578,77554.1943968278,66255.09399359672,M0009578,74419.79604087234,85718.89644410343,0,0
604,TRANSFER,2758.291068295227,C0009579,9168.483095568581,6410.192027273354,M0009579,32681.460238063053,35439.75130635828,0,0
138,TRANSFER,1881.6599053681307,C0009580,30059.789517785586,28178.129612417455,M0009580,51926.137444598775,53807.7973499669,0,0
422,CASH_OUT,9141.851488441014,C0009581,16908.99428196718,7767.142793526167,M0009581,79487.4536542234,88629.30514266441,0,0
57,PAYMENT,7516.735028451101,C0009582,51146.769434610585,43630.03440615948,M0009582,68785.13994096138,76301.87496941249,0,0
562,DEBIT,3839.8110896819317,C0009583,83766.79566326077,79926.98457357884,M0009583,5707.296116975691,9547.107206657623,0,0
71,CASH_OUT,627.1516715847255,C0009584,23071.196964975792,22444.045293391067,M0009584,56875.882835311495,57503.03450689622,0,0
594,TRANSFER,5274.336134952186,C0009585,73090.35351707276,67816.01738212057,M0009585,37633.36732302501,42907.7034579772,0,0
372,TRANSFER,339.61489744677556,C0009586,40582.39963864885,40242.78474120208,M0009586,70878.0146775654,71217.62957501218,0,0
617,TRANSFER,528.8407975007054,C0009587,90307.49003587133,89778.64923837064,M0009587,1666.7840588354354,2195.624856336141,0,0
600,DEBIT,2010.9043276481482,C0009588,62678.954084659556,60668.04975701141,M0009588,33059.68060660487,35070.58493425301,0,0
514,DEBIT,2319.5153527061693,C0009589,97655.30055956636,95335.7852068602,M0009589,8649.307579282084,10968.822931988252,0,0
84,DEBIT,3099.242325669,C0009590,24566.977572778105,21467.735247109107,M0009590,92049.1907900272,95148.4331156962,0,0
43,CASH_IN,2071.088698529612,C0009591,92395.83782387957,90324.74912534996,M0009591,87649.95684121753,89721.04553974714,0,0
666,PAYMENT,171.86084010049862,C0009592,35705.57646480543,35533.715624704935,M0009592,96808.86802497263,96980.72886507314,0,0
606,TRANSFER,856.4077196505767,C0009593,62196.746230037905,61340.33851038733,M0009593,64346.82950503603,65203.23722468661,0,0
133,TRANSFER,611.4707852117946,C0009594,17450.821344724034,16839.35055951224,M0009594,80704.88636570325,81316.35715091505,0,0
395,CASH_IN,2820.9878287878205,C0009595,75978.51201388243,73157.5241850946,M0009595,61186.87519995043,64007.863028738255,0,0
65,TRANSFER,1192.1040784252734,C0009596,97825.04340366504,96632.93932523977,M0009596,49204.38056006362,50396.484638488895,0,0
290,TRANSFER,1737.4809387595812,C0009597,78742.61163921196,77005.13070045238,M0009597,83382.04532066811,85119.52625942769,0,0
376,DEBIT,3189.2006623134675,C0009598,61579.67424936042,58390.47358704695,M0009598,77616.62163144551,80805.82229375897,0,0
